Austray 61
"k1","Matr2","SE","CILeft","CIRight"
"15",0.0619946091644205,2.43304180687185,0.717464886823661,1.02681062869747,3.83927298504622
"16",0.0646900269541779,2.45151763773747,0.707692184035421,1.06444095702804,3.83859431844689
"17",0.0673854447439353,2.47078935010333,0.698844761736626,1.10105361709954,3.84052508310711
"18",0.0700808625336927,2.48749790523709,0.689907788072429,1.13527864061513,3.83971716985905
"19",0.0727762803234501,2.49852312297526,0.680011862426054,1.16569987262019,3.83134637333032
"20",0.0754716981132075,2.51145749577086,0.671215249329988,1.19587560708409,3.82703938445764
"21",0.078167115902965,2.52432282515818,0.662919651115795,1.22500030897122,3.82364534134514
"22",0.0808625336927224,2.53820158079163,0.655360830114888,1.25369435376645,3.82270880781681
"23",0.0835579514824798,2.54842105401498,0.647299595019724,1.27971384777632,3.81712826025364
"24",0.0862533692722372,2.56003157473412,0.640007893683529,1.3056161031144,3.81444704635383
"25",0.0889487870619946,2.57161380780849,0.633087555652372,1.33076219872984,3.81246541688714
"26",0.091644204851752,2.57775342571207,0.625197038294627,1.35236723065461,3.80313962076954
"27",0.0943396226415094,2.58016159264746,0.616776590447608,1.37127947537015,3.78904370992477
"28",0.0970350404312668,2.58230574151925,0.608655300308406,1.38934135291477,3.77527013012373
"29",0.0997304582210243,2.57660769299591,0.599049120559869,1.40247141669857,3.75074396929326
"30",0.102425876010782,2.57154459471926,0.589952790378396,1.41523712557761,3.72785206386092
"31",0.105121293800539,2.55628768670375,0.578885168064255,1.42167275729781,3.69090261610969
"32",0.107816711590297,2.54345860347287,0.568734633532203,1.42873872174976,3.65817848519599
"33",0.110512129380054,2.53358702332449,0.559575762858302,1.43681852812221,3.63035551852676
"34",0.113207547169811,2.52250286756592,0.550455253874476,1.44361056997195,3.6013951651599
"35",0.115902964959569,2.50723112901695,0.54072337140777,1.44741332105772,3.56704893697618
"36",0.118598382749326,2.49490321191597,0.531915152018398,1.45234951395991,3.53745690987203
"37",0.121293800539084,2.47009162453384,0.520741037522159,1.44943919099041,3.49074405807727
"38",0.123989218328841,2.44120691567747,0.509026829614567,1.44351432963292,3.43889950172202
"39",0.126684636118598,2.41575412053225,0.498332025130838,1.43902335127581,3.3924848897887
"40",0.129380053908356,2.37979245364648,0.485773100429989,1.4276771768037,3.33190773048926
"41",0.132075471698113,2.33660985042723,0.472066477206965,1.41135955510158,3.26186014575288
"42",0.134770889487871,2.2871683885524,0.45743367771048,1.39059838023986,3.18373839686494
"43",0.137466307277628,2.23579356165966,0.442753100336076,1.36799748500095,3.10358963831837
"44",0.140161725067385,2.19172558147082,0.429832750321547,1.34925339084059,3.03419777210106
"45",0.142857142857143,2.15159380845951,0.417962529538429,1.33238725056419,2.97080036635483
"46",0.1455525606469,2.10373638867423,0.404864256768359,1.31020244540824,2.89727033194021
"47",0.148247978436658,2.06168352521297,0.393147622430908,1.29111418524839,2.83225286517755
Mex 369
"1",0.024390243902439,1.86622407278239,0.87974646471867,0.141921001933796,3.59052714363098
"2",0.02710027100271,1.88377860841207,0.842451404593871,0.232573855408087,3.53498336141606
"3",0.029810298102981,1.85107268324511,0.78930004418832,0.304044596636005,3.39810076985422
"4",0.032520325203252,1.84520970436122,0.753303707352798,0.368734437949735,3.3216849707727
"5",0.035230352303523,1.84024995206068,0.721805416572739,0.425511335578114,3.25498856854325
"6",0.037940379403794,1.84492642400636,0.697316643590361,0.47818580256925,3.21166704544346
"7",0.040650406504065,1.85807725326227,0.678473883465992,0.528268441668931,3.18788606485562
"8",0.043360433604336,1.87094874539889,0.661480272562008,0.574447411177351,3.16745007962042
"9",0.046070460704607,1.88594966556424,0.646875398588511,0.618073884330762,3.15382544679773
"10",0.0487804878048781,1.89815061858475,0.632716872861583,0.658025547776046,3.13827568939345
"11",0.0514905149051491,1.91127470874412,0.620099398847512,0.695879887003001,3.12666953048525
"12",0.0542005420054201,1.9264769388071,0.609205498641927,0.732434161468927,3.12051971614528
"13",0.0569105691056911,1.93999417843366,0.598695201278539,0.76655158392772,3.11343677293959
"14",0.0596205962059621,1.95363929382634,0.589044410301533,0.799112249635338,3.10816633801735
"15",0.0623306233062331,1.964018117609,0.579157346367859,0.828869718727994,3.09916651649
"16",0.0650406504065041,1.97393749979387,0.569826673434745,0.857077219861774,3.09079777972597
"17",0.0677506775067751,1.98272704758995,0.560799896237135,0.883559250965166,3.08189484421473
"18",0.0704607046070461,1.98885652692944,0.551609552875795,0.907701803292885,3.070011250566
"19",0.0731707317073171,1.9956086063277,0.543135867978837,0.931062305089179,3.06015490756622
"20",0.0758807588075881,1.99694782101635,0.53370675467914,0.950882581845237,3.04301306018747
"21",0.0785907859078591,1.99783694118871,0.524657684365739,0.969507879831866,3.02616600254556
"22",0.0813008130081301,1.99981813569214,0.516350822331948,0.987770523921522,3.01186574746276
"23",0.0840108401084011,1.99733780925999,0.507324310876601,1.00298215994185,2.99169345857812
"24",0.0867208672086721,1.99607641031873,0.499019102579682,1.01799896926255,2.97415385137491
"25",0.0894308943089431,1.99576504000865,0.491323388838185,1.03277119788581,2.9587588821315
"26",0.0921409214092141,1.99680613042458,0.484296622918907,1.04758474950352,2.94602751134564
"27",0.0948509485094851,1.99590764806704,0.477113184511809,1.06076580642389,2.93104948971018
"28",0.0975609756097561,1.99530902577995,0.470298847563908,1.07352328455469,2.91709476700521
"29",0.100271002710027,1.9936564438049,0.46351570811744,1.08516565589472,2.90214723171509
"30",0.102981029810298,1.99283161509552,0.457186927457596,1.09674523727863,2.88891799291241
"31",0.105691056910569,1.98213771699947,0.448865803094059,1.10236074293511,2.86191469106382
"32",0.10840108401084,1.96852815440529,0.440176276887243,1.10578265170629,2.83127365710428
"33",0.111111111111111,1.95513402335864,0.431816867760699,1.10877296254767,2.80149508416961
"34",0.113821138211382,1.936352408784,0.422546737398227,1.10816080348348,2.76454401408453
"35",0.116531165311653,1.91141117465244,0.41222553538963,1.10344912528877,2.71937322401612
"36",0.119241192411924,1.88962235847958,0.402868840469425,1.09999943115951,2.67924528579966
"37",0.121951219512195,1.85909278391,0.391931171915922,1.09090768695479,2.62727788086521
"38",0.124661246612466,1.83292108383975,0.382190465809704,1.08382777085273,2.58201439682677
"39",0.127371273712737,1.80194011803234,0.371711864444926,1.07338486372028,2.53049537234439
"40",0.130081300813008,1.77464846993669,0.362248602012982,1.06464120999125,2.48465572988214
"41",0.132791327913279,1.74712244774419,0.352972037246615,1.05529725474082,2.43894764074755
"42",0.13550135501355,1.71756262754369,0.343512525508739,1.04427807754657,2.39084717754082
"43",0.138211382113821,1.687206679449,0.334116709630051,1.0323379285741,2.3420754303239
"44",0.140921409214092,1.66069905591814,0.325689880474297,1.02234689018852,2.29905122164776
"45",0.143631436314363,1.63738103336717,0.318073009800293,1.0139579341586,2.26080413257575
"46",0.146341463414634,1.61721498890105,0.311233169726507,1.0071979762371,2.22723200156501
"47",0.149051490514905,1.59119472267642,0.303428928055397,0.996474023687845,2.185915421665
Arg 380
"1",0.0236842105263158,0.987213197378646,0.465376764228863,0.0750747394900748,1.89935165526722
"2",0.0263157894736842,1.02763059442623,0.459570372979113,0.126872663387168,1.92838852546529
"3",0.0289473684210526,1.06370154866385,0.453563864327412,0.174716374582127,1.95268672274558
"4",0.0315789473684211,1.09778949791471,0.448170685812862,0.219374953721498,1.97620404210792
"5",0.0342105263157895,1.12888111736188,0.442783603534974,0.261025254433333,1.99673698029043
"6",0.0368421052631579,1.1581226163608,0.437729204372876,0.30017337578996,2.01607185693163
"7",0.0394736842105263,1.18567655193338,0.432947862265905,0.337098741892206,2.03425436197455
"8",0.0421052631578947,1.21075117013657,0.428065181366557,0.371743414658115,2.04975892561502
"9",0.0447368421052632,1.23434313664005,0.423376203028271,0.404525778704642,2.06416049457546
"10",0.0473684210526316,1.25651817415235,0.418839391384116,0.435592967039481,2.07744338126522
"11",0.05,1.27636311201529,0.414106875820006,0.464713635408078,2.0880125886225
"12",0.0526315789473684,1.29584733409713,0.409782907560411,0.492672835278726,2.09902183291554
"13",0.0552631578947368,1.31164128533323,0.404781288551002,0.518269959773263,2.10501261089319
"14",0.0578947368421053,1.32779127536751,0.400344132754683,0.543116775168335,2.11246577556669
"15",0.0605263157894737,1.34375118183488,0.396250605670381,0.567099994720939,2.12040236894883
"16",0.0631578947368421,1.35946874293068,0.392444822342956,0.590276891138489,2.12866059472288
"17",0.0657894736842105,1.37348053584801,0.388478960290345,0.612061773678935,2.13489929801709
"18",0.068421052631579,1.38609049639782,0.384432335168897,0.632603119466778,2.13957787332886
"19",0.0710526315789474,1.39817114845975,0.38053398742306,0.652324533110555,2.14401776380895
"20",0.0736842105263158,1.40925522891689,0.376639302651906,0.671042195719154,2.14746826211462
"21",0.0763157894736842,1.41980809445026,0.372859872455247,0.689002744437974,2.15061344446254
"22",0.0789473684210526,1.42708288960079,0.368471217672094,0.704879302963485,2.14928647623809
"23",0.0815789473684211,1.43451492786423,0.364367156044854,0.720355302016321,2.14867455371215
"24",0.0842105263157895,1.43952214210638,0.359880535526595,0.734156292474254,2.14488799173851
"25",0.0868421052631579,1.44477036357093,0.355677876349398,0.747641725926114,2.14189900121575
"26",0.0894736842105263,1.45079970168855,0.351870612451559,0.761133301283498,2.14046610209361
"27",0.0921052631578947,1.45497273970527,0.347805008859476,0.773274922340694,2.13667055706984
"28",0.0947368421052632,1.4578987646584,0.343630034257815,0.784383897513083,2.13141363180372
"29",0.0973684210526316,1.46171237530381,0.339841224303374,0.795623575669195,2.12780117493842
"30",0.1,1.46422573906812,0.335916422480478,0.805829551006381,2.12262192712986
"31",0.102631578947368,1.46687449758366,0.332181661117275,0.815798441793805,2.11795055337352
"32",0.105263157894737,1.47028245035614,0.32876515051213,0.825902755352369,2.11466214535992
"33",0.107894736842105,1.47369052414662,0.325483787087103,0.835742301455896,2.11163874683734
"34",0.110526315789474,1.47706855257817,0.322322783277539,0.845315897354193,2.10882120780215
"35",0.113157894736842,1.48100170222449,0.319401041339759,0.854975661198561,2.10702774325042
"36",0.115789473684211,1.48539995191903,0.316688333823726,0.864690817624524,2.10610908621353
"37",0.118421052631579,1.48783430416596,0.313663012139746,0.873054800372061,2.10261380795987
"38",0.121052631578947,1.49018748777318,0.310725570848209,0.881165368910691,2.09920960663567
"39",0.123684210526316,1.4924412094689,0.307867114447678,0.889021665151448,2.09586075378635
"40",0.126315789473684,1.49521164874968,0.305208799741855,0.897002401255642,2.09342089624371
"41",0.128947368421053,1.4984242082118,0.302727405348757,0.90507849372824,2.09176992269537
"42",0.131578947368421,1.50145383943655,0.300290767887311,0.912883934377425,2.09002374449568
"43",0.134210526315789,1.5048584334945,0.298006376090462,0.920765936357199,2.08895093063181
"44",0.136842105263158,1.5074788662645,0.295640929054284,0.928022645318099,2.08693508721089
"45",0.139473684210526,1.50989401075988,0.293307741261796,0.935010837886763,2.084777183633
"46",0.142105263157895,1.51209702270202,0.291003207699281,0.941730735611429,2.08246330979261
"47",0.144736842105263,1.50676858593345,0.287329495467606,0.943602774816945,2.06993439704996
"48",0.147368421052632,1.50151077028499,0.283758863504223,0.945343397816716,2.05767814275327
"49",0.15,1.49629198425556,0.280281168487435,0.946940894020187,2.04564307449093
Jap 404
"1",0.0247524752475248,1.49553970499566,0.668825688684055,0.184641355174911,2.80643805481641
"2",0.0272277227722772,1.54501572464117,0.658796918548358,0.253773764286384,2.83625768499595
"3",0.0297029702970297,1.59210933961523,0.649975916129466,0.318156544001473,2.86606213522898
"4",0.0321782178217822,1.63606952296019,0.641719263320651,0.378299766851717,2.89383927906867
"5",0.0346534653465347,1.67413632290449,0.6327640530322,0.433918778961375,2.9143538668476
"6",0.0371287128712871,1.69700363129493,0.619658112685607,0.482473730431136,2.91153353215872
"7",0.0396039603960396,1.7221929458061,0.608887155245564,0.528774121524792,2.9156117700874
"8",0.0420792079207921,1.73504954368448,0.595117083788088,0.568620059459828,2.90147902790913
"9",0.0445544554455446,1.74313857905413,0.581046193018043,0.604288040738765,2.88198911736949
"10",0.047029702970297,1.74633989594676,0.566587479395663,0.635828436331261,2.85685135556226
"11",0.0495049504950495,1.75420456003369,0.554728189156003,0.666937309287922,2.84147181077945
"12",0.051980198019802,1.75673933601234,0.542141529113769,0.694141938949349,2.81933673307532
"13",0.0544554455445545,1.75373671579494,0.528771515214725,0.717344545974083,2.7901288856158
"14",0.0569306930693069,1.75540740047558,0.517641401949806,0.740830252653965,2.7699845482972
"15",0.0594059405940594,1.75118946371087,0.505524854137754,0.760360749600874,2.74201817782087
"16",0.0618811881188119,1.75117475110196,0.495307016618744,0.780372998529221,2.7219765036747
"17",0.0643564356435644,1.74495998574068,0.483964823247765,0.796388932175063,2.6935310393063
"18",0.0668316831683168,1.74275939620858,0.474319029461326,0.813094098464386,2.67242469395278
"19",0.0693069306930693,1.73403084045093,0.463439235933359,0.825689938021541,2.64237174288031
"20",0.0717821782178218,1.72930416897767,0.454137523515809,0.839194622886683,2.61941371506866
"21",0.0742574257425743,1.72762246694427,0.446070202867263,0.853324869324438,2.60192006456411
"22",0.0767326732673267,1.72829343357426,0.438986971115052,0.867878970188755,2.58870789695976
"23",0.0792079207920792,1.73080494064239,0.432701235160599,0.882710519727621,2.57889936155717
"24",0.0816831683168317,1.73477088173293,0.427071068680076,0.89771158711998,2.57183017634588
"25",0.0841584158415842,1.73989536338333,0.421986609455993,0.91280160884958,2.56698911791707
"26",0.0866336633663366,1.73942627421926,0.415802409354958,0.924453551883541,2.55439899655498
"27",0.0891089108910891,1.73223014828561,0.408290561476178,0.931980647792301,2.53247964877892
"28",0.0915841584158416,1.72750830657059,0.401637523098329,0.940298761297861,2.51471785184331
"29",0.0940594059405941,1.72478809135708,0.395693525749891,0.949228780887298,2.50034740182687
"30",0.0965346534653465,1.72370290675223,0.390341843000768,0.958632894470729,2.48877291903374
"31",0.099009900990099,1.72396440802978,0.385490160714477,0.968403693029403,2.47952512303015
"32",0.101485148514851,1.71769468063439,0.379375289826203,0.974119112575028,2.46127024869374
"33",0.103960396039604,1.71331493455554,0.373875970328527,0.980518032711624,2.44611183639945
"34",0.106435643564356,1.70135315734965,0.366923258310878,0.982183571060333,2.42052274363898
"35",0.108910891089109,1.69193619493644,0.360722008788435,0.984921057711108,2.39895133216177
"36",0.111386138613861,1.68462532201084,0.355150201436589,0.988530927195123,2.38071971682655
"37",0.113861386138614,1.67907303729828,0.350110930531284,0.992855613456965,2.3652904611396
"38",0.116336633663366,1.67500070915183,0.345526263783549,0.997769232136075,2.35223218616759
"39",0.118811881188119,1.67218247525767,0.341332818433788,1.00317015112745,2.34119479938789
"40",0.121287128712871,1.67043344712079,0.337478519422837,1.00897554905203,2.33189134518955
"41",0.123762376237624,1.66960093466929,0.333920186933859,1.01511736827893,2.32408450105966
"42",0.126237623762376,1.6695578264569,0.330621715944755,1.02153926320518,2.31757638970862
"43",0.128712871287129,1.66317846758745,0.326176133108298,1.02387324669518,2.30248368847971
"44",0.131188118811881,1.65811447018071,0.322100628611306,1.02679723810255,2.28943170225887
"45",0.133663366336634,1.65418335074257,0.318347734280074,1.03022179155363,2.27814490993152
"46",0.136138613861386,1.65123308730591,0.314877794974137,1.0340726091566,2.26839356545522
"47",0.138613861386139,1.64913608481885,0.311657425609528,1.03828753062417,2.25998463901353
"48",0.141089108910891,1.64778451666585,0.308658319770646,1.04281420991538,2.25275482341631
"49",0.143564356435644,1.63971939471401,0.304488247516889,1.04292242958091,2.23651635984711
"50",0.146039603960396,1.63295551462598,0.300651479784354,1.04367861424864,2.22223241500331
"51",0.148514851485149,1.62732378595211,0.297107315310226,1.04499344794407,2.20965412396015
Chi 426
"1",0.0234741784037559,0.625259531372674,0.279624563145792,0.0771953876069211,1.17332367513843
"2",0.0258215962441315,0.620695596702818,0.264665491711628,0.101951232948028,1.13943996045761
"3",0.028169014084507,0.620195289178491,0.25319366656086,0.123935702719205,1.11645487563778
"4",0.0305164319248826,0.613893233186984,0.240788736560231,0.141947309528932,1.08583915684504
"5",0.0328638497652582,0.613562667283931,0.231904890198107,0.159029082495642,1.06809625207222
"6",0.0352112676056338,0.613264539357622,0.223932547949456,0.174356745376688,1.05217233333856
"7",0.0375586854460094,0.612329241849452,0.216491079615282,0.188006725803498,1.03665175789541
"8",0.039906103286385,0.614134783773435,0.210646493007889,0.201267657477972,1.0270019100689
"9",0.0422535211267606,0.617677122098717,0.205892374032906,0.214128068994222,1.02122617520321
"10",0.0446009389671361,0.622350415750493,0.201917137768732,0.226592825723779,1.01810800577721
"11",0.0469483568075117,0.625190703359665,0.197702659457922,0.237693490822137,1.01268791589719
"12",0.0492957746478873,0.629031384758286,0.194123299798994,0.248549717152257,1.00951305236431
"13",0.0516431924882629,0.633564657921081,0.191026931886736,0.259151871423079,1.00797744441908
"14",0.0539906103286385,0.635906769674418,0.187518676105876,0.268370164506902,1.00344337484193
"15",0.0563380281690141,0.63904412780863,0.184476149607181,0.277470874578555,1.0006173810387
"16",0.0586854460093897,0.639267347277554,0.180812110500438,0.284875610696696,0.993659083858411
"17",0.0610328638497653,0.640508840308395,0.17764518970153,0.292324268493395,0.988693412123394
"18",0.0633802816901408,0.642514172677262,0.174870208396197,0.299768564220716,0.985259781133808
"19",0.0657276995305164,0.645098961020357,0.172409949478715,0.307175460042075,0.983022461998639
"20",0.068075117370892,0.648126841563749,0.170206447212749,0.314522205026761,0.981731478100737
"21",0.0704225352112676,0.647658017144659,0.167224580962599,0.319897838457965,0.975418195831353
"22",0.0727699530516432,0.648008239299666,0.164594257376455,0.325403494841815,0.970612983757518
"23",0.0751173708920188,0.649002779247234,0.162250694811809,0.330991417416089,0.967014141078379
"24",0.0774647887323944,0.650508925219782,0.160144227001333,0.336626240297171,0.964391610142394
"25",0.07981220657277,0.646588652250731,0.156820782915031,0.33921991773727,0.953957386764192
"26",0.0821596244131455,0.643851766221953,0.153910010231792,0.342188146167642,0.945515386276265
"27",0.0845070422535211,0.642058862995776,0.151334725315079,0.34544280137822,0.938674924613331
"28",0.0868544600938967,0.641027748801545,0.149035924334892,0.348917337105158,0.933138160497933
"29",0.0892018779342723,0.640617489878419,0.146967731570775,0.352560735999701,0.928674243757138
"30",0.0915492957746479,0.640717502436163,0.14509394267659,0.356333374790046,0.92510163008228
"31",0.0938967136150235,0.641239919196584,0.143385604921003,0.360204133551417,0.922275704841751
"32",0.0962441314553991,0.64211414035291,0.14181928886682,0.364148334173942,0.920079946531877
"33",0.0985915492957746,0.643282873779006,0.140375831541001,0.368146243958644,0.918419503599367
"34",0.10093896713615,0.644699211048314,0.139039407618817,0.372181972115433,0.917216449981196
"35",0.103286384976526,0.646324436943203,0.137796832954427,0.376242644352525,0.916406229533881
"36",0.105633802816901,0.648126366873707,0.136637035395388,0.380317777498747,0.915934956248667
"37",0.107981220657277,0.650078069887132,0.135550647833869,0.384398800132748,0.915757339641517
"38",0.110328638497653,0.652156877129934,0.13452969179312,0.388478681215419,0.915835073044449
"39",0.112676056338028,0.654343604247369,0.133567328904976,0.392551639593617,0.916135568901121
"40",0.115023474178404,0.656621935947632,0.13265766388126,0.396612914740363,0.916630957154901
"41",0.117370892018779,0.658977934775644,0.131795586955129,0.400658584343591,0.917297285207696
"42",0.119718309859155,0.66139964594763,0.130976646872138,0.40468541807824,0.918113873817019
"43",0.122065727699531,0.663876777144757,0.130196947741623,0.408690759571175,0.919062794718338
"44",0.124413145539906,0.666400437288431,0.12945306468139,0.412672430512906,0.920128444063955
"45",0.126760563380282,0.668962922086905,0.128741974381584,0.416628652299,0.921297191874811
"46",0.129107981220657,0.671557536940436,0.128060997599724,0.420557981644976,0.922557092235895
"47",0.131455399061033,0.674178449889745,0.127407751263378,0.424459257413525,0.923897642365964
"48",0.133802816901408,0.671542977859781,0.125791524986158,0.424991588886911,0.918094366832651
"49",0.136150234741784,0.669374874415974,0.124299793671896,0.425747278819058,0.91300247001289
"50",0.13849765258216,0.667614398049224,0.122917773877517,0.426695561249291,0.908533234849156
"51",0.140845070422535,0.666211057844491,0.121632941480269,0.427810492543164,0.904611623145818
"52",0.143192488262911,0.665121907419496,0.120434616194894,0.429070059677504,0.901173755161488
"53",0.145539906103286,0.664310202078733,0.119313634483819,0.430455478490448,0.898164925667018
"54",0.147887323943662,0.663744332122027,0.118262089676844,0.431950636355414,0.895538027888641
Kor 397
"1",0.0226700251889169,2.23403411579021,1.0531337817849,0.169891903491806,4.29817632808861
"2",0.0251889168765743,2.2043208864199,0.985802269251498,0.272148438686964,4.13649333415284
"3",0.0277078085642317,2.21016282471709,0.942416594984447,0.363026298547576,4.05729935088661
"4",0.0302267002518892,2.23267632961222,0.911486294723322,0.446163191954511,4.01918946726993
"5",0.0327455919395466,2.19357383817125,0.860390446564754,0.507208562904327,3.87993911343816
"6",0.035264483627204,2.18203919611451,0.824733294844898,0.565561938218508,3.79851645401051
"7",0.0377833753148615,2.18573491569553,0.79811754536873,0.62142452677282,3.75004530461824
"8",0.0403022670025189,2.1984152800209,0.777257176183449,0.674991214701335,3.72183934534046
"9",0.0428211586901763,2.21661471070646,0.760292573384459,0.726441266872921,3.70678815454
"10",0.0453400503778338,2.23827882519418,0.746092941731393,0.775936659400648,3.70062099098771
"11",0.0478589420654912,2.26212824746856,0.733931318168781,0.823622863857746,3.70063363107937
"12",0.0503778337531486,2.28733578529392,0.723319085513865,0.869630377686742,3.70504119290109
"13",0.052896725440806,2.31335100325458,0.713915618880697,0.914076390248418,3.71262561626075
"14",0.0554156171284635,2.33979951385326,0.705476097464295,0.957066362823244,3.72253266488328
"15",0.0579345088161209,2.32790696477044,0.686462313264727,0.982440830771578,3.67337309876931
"16",0.0604534005037783,2.32315967704116,0.670638432455098,1.00870834942916,3.63761100465315
"17",0.0629722921914358,2.32357829423967,0.657207187389897,1.03545220695547,3.61170438152387
"18",0.0654911838790932,2.32780743446348,0.645617620335719,1.06239689860547,3.59321797032149
"19",0.0680100755667506,2.33489103339893,0.635476848536344,1.0893564102677,3.58042565653016
"20",0.0705289672544081,2.34413787248976,0.626497199015561,1.11620336241926,3.57207238256026
"21",0.0730478589420655,2.35503775441094,0.618463213563343,1.14284985582679,3.56722565299509
"22",0.0755667506297229,2.36720742169356,0.611210328082516,1.16923517865183,3.56517966473529
"23",0.0780856423173804,2.38035461982272,0.60461067804595,1.19531769085265,3.56539154879278
"24",0.0806045340050378,2.3942535982828,0.5985633995707,1.22106933512423,3.56743786144137
"25",0.0831234256926952,2.4087280308643,0.592987849365599,1.24647184610773,3.57098421562088
"26",0.0856423173803526,2.42363887087001,0.58781876840881,1.27151408478874,3.57576365695127
"27",0.0881612090680101,2.39735238356366,0.573076831098256,1.27412179461107,3.52058297251624
"28",0.0906801007556675,2.37739421729589,0.560357190867869,1.27909412319487,3.47569431139691
"29",0.0931989924433249,2.36242231376062,0.549252031380765,1.28588833225432,3.43895629526692
"30",0.0957178841309824,2.35143609280417,0.539456436880395,1.29410147651859,3.40877070908974
"31",0.0982367758186398,2.34367502942493,0.530737882263202,1.30342878018906,3.38392127866081
"32",0.100755667506297,2.33855129777576,0.522915967069696,1.31363600231916,3.36346659323237
"33",0.103274559193955,2.33560384558351,0.515848593948134,1.32454060144516,3.34666708972185
"34",0.105793450881612,2.33446634907611,0.509422321522309,1.33599859889239,3.33293409925984
"35",0.10831234256927,2.33484439212185,0.50354549160199,1.34789522858194,3.32179355566175
"36",0.110831234256927,2.27622375794733,0.48529253578003,1.32505038781847,3.22739712807619
"37",0.113350125944584,2.22875791677071,0.469863424675161,1.30782560440739,3.14969022913402
"38",0.115869017632242,2.18996177694989,0.456638596728096,1.29495012736282,3.08497342653695
"39",0.118387909319899,2.15802885101408,0.445167361395075,1.28550082267973,3.03055687934843
"40",0.120906801007557,2.13161480682554,0.435114050406991,1.27879126802783,2.98443834562324
"41",0.123425692695214,2.10969887260963,0.426223536881109,1.27430074032265,2.9450970048966
"42",0.125944584382872,2.09149227545514,0.418298455091027,1.27162730347672,2.91135724743355
"43",0.128463476070529,2.07637609033019,0.411183736827191,1.2704559661489,2.88229621451149
"44",0.130982367758186,2.06385803952336,0.404755862185192,1.27053654964039,2.85717952940634
"45",0.133501259445844,2.05354182839049,0.398915229134994,1.2716679792859,2.83541567749508
"46",0.136020151133501,2.04510496986563,0.393580634957654,1.27368692534863,2.81652301438263
"47",0.138539042821159,2.03828247776289,0.388685217772344,1.27645945092909,2.80010550459668
"48",0.141057934508816,2.03285469395026,0.384173426551621,1.27987477790908,2.78583460999144
"49",0.143576826196474,2.02863807681291,0.37999872791547,1.28384057009859,2.77343558352723
"50",0.146095717884131,2.02547814369685,0.376121848864013,1.28827931992338,2.76267696747031
"51",0.148614609571788,2.02324400208956,0.372509414827734,1.2931255490272,2.75336245515192
Indo 377
"1",0.0238726790450928,3.29453280592709,1.55305765860839,0.25053979505464,6.33852581679955
"2",0.026525198938992,3.33516996303075,1.49153335077044,0.411764595520681,6.25857533054083
"3",0.0291777188328912,3.27853056743637,1.3979701311424,0.538509110397266,6.01855202447548
"4",0.0318302387267905,3.21724730991586,1.31343571427261,0.642913309941541,5.79158130989019
"5",0.0344827586206897,3.16822916131716,1.24268171669922,0.732572996586682,5.60388532604763
"6",0.0371352785145889,3.12451161223873,1.18095438493102,0.809841017773926,5.43918220670354
"7",0.0397877984084881,3.09771139040163,1.13112427010911,0.880707820987774,5.31471495981548
"8",0.0424403183023873,3.06689486741973,1.08431107896935,0.941645152639795,5.19214458219966
"9",0.0450928381962865,3.0575820124137,1.04874197817227,1.00204773519605,5.11311628963134
"10",0.0477453580901857,2.96326973934318,0.98775657978106,1.0272668429723,4.89927263571406
"11",0.0503978779840849,2.89226506546095,0.938374698411867,1.05305065657369,4.73147947434821
"12",0.0530503978779841,2.84995692154744,0.901235510545172,1.0835353208789,4.61637852221598
"13",0.0557029177718833,2.77348782850964,0.85591692603625,1.09589065347859,4.45108500354069
"14",0.0583554376657825,2.71129069749935,0.817484903744212,1.1090202861607,4.31356110883801
"15",0.0610079575596817,2.6709875723463,0.787631265064318,1.12723029282024,4.21474485187237
"16",0.0636604774535809,2.64546004556748,0.763678534719391,1.14865011751747,4.14226997361748
"17",0.0663129973474801,2.63029277193978,0.743959142217832,1.17213285319283,4.08845269068673
"18",0.0689655172413793,2.61467433501941,0.725180183350168,1.19332117565308,4.03602749438574
"19",0.0716180371352785,2.60617094867899,0.709309889636522,1.21592356499141,3.99641833236657
"20",0.0742705570291777,2.5881614645653,0.6917152472896,1.23239957987768,3.94392334925291
"21",0.0769230769230769,2.57695620212583,0.676741853073762,1.25054217010126,3.9033702341504
"22",0.0795755968169761,2.56394283766195,0.662007194059501,1.26640873730533,3.86147693801857
"23",0.0822281167108753,2.55613988524132,0.649260180111799,1.28358993222219,3.82868983826044
"24",0.0848806366047745,2.53880796856981,0.634701992142453,1.2947920639706,3.78282387316902
"25",0.0875331564986737,2.51967526769122,0.620301170967723,1.30388497259448,3.73546556278796
"26",0.0901856763925729,2.50608728431148,0.60781544589609,1.31476901035514,3.69740555826781
"27",0.0928381962864721,2.49019861176909,0.595271324742242,1.3234668152743,3.65693040826389
"28",0.0954907161803713,2.47886512039504,0.584274112092714,1.33368786069332,3.62404238009676
"29",0.0981432360742706,2.46494273297271,0.573087544693628,1.3416911453732,3.58819432057222
"30",0.10079575596817,2.45491125332726,0.563195266769174,1.35104853045968,3.55877397619484
"31",0.103448275862069,2.44211516035979,0.553030182162347,1.35817600332159,3.52605431739799
"32",0.106100795755968,2.42658336204197,0.542600535059584,1.36308631332519,3.49008041075876
"33",0.108753315649867,2.4147622223977,0.533331754654533,1.36943198327482,3.46009246152059
"34",0.111405835543767,2.40598550582654,0.525029081019844,1.37692850702764,3.43504250462543
"35",0.114058355437666,2.39425619217758,0.516358569924026,1.38219339512649,3.40631898922867
